label,timestamp,protocol,src,sport,dst,dport,size
?,1535760249.6430933,TCP,10.0.0.1,1589,184.198.130.105,443,476
?,1535760250.7817485,TCP,10.0.0.1,1589,184.198.130.105,443,531
?,1535760251.9649708,TCP,10.0.0.1,1589,184.198.130.105,443,502
?,1535760253.115491,TCP,10.0.0.1,1589,184.198.130.105,443,504
?,1535760254.1617947,TCP,10.0.0.1,1589,184.198.130.105,443,387
?,1535760255.060196,TCP,10.0.0.1,1589,184.198.130.105,443,560
?,1535760256.2017395,TCP,10.0.0.1,1589,184.198.130.105,443,460
?,1535760257.2038338,TCP,10.0.0.1,1589,184.198.130.105,443,464
?,1535760258.1658003,TCP,10.0.0.1,1589,184.198.130.105,443,470
?,1535760259.2588253,TCP,10.0.0.1,1589,184.198.130.105,443,466
?,1535760260.3828335,TCP,10.0.0.1,1589,184.198.130.105,443,610
?,1535760261.3123426,TCP,10.0.0.1,1589,184.198.130.105,443,544
?,1535760262.308532,TCP,10.0.0.1,1589,184.198.130.105,443,458
?,1535760263.2781053,TCP,10.0.0.1,1589,184.198.130.105,443,562
?,1535760264.3046465,TCP,10.0.0.1,1589,184.198.130.105,443,442
?,1535760265.2085264,TCP,10.0.0.1,1589,184.198.130.105,443,417
?,1535760266.0302114,TCP,10.0.0.1,1589,184.198.130.105,443,525
?,1535760266.9194698,TCP,10.0.0.1,1589,184.198.130.105,443,455
?,1535760267.9876032,TCP,10.0.0.1,1589,184.198.130.105,443,631
?,1535760269.0349903,TCP,10.0.0.1,1589,184.198.130.105,443,485
?,1535760270.039651,TCP,10.0.0.1,1589,184.198.130.105,443,496
?,1535760271.0466025,TCP,10.0.0.1,1589,184.198.130.105,443,655
?,1535760272.0788834,TCP,10.0.0.1,1589,184.198.130.105,443,475
?,1535760272.9140615,TCP,10.0.0.1,1589,184.198.130.105,443,544
?,1535760273.9686627,TCP,10.0.0.1,1589,184.198.130.105,443,533
?,1535760274.8930478,TCP,10.0.0.1,1589,184.198.130.105,443,480
?,1535760276.016287,TCP,10.0.0.1,1589,184.198.130.105,443,456
?,1535760277.1552596,TCP,10.0.0.1,1589,184.198.130.105,443,393
?,1535760277.977242,TCP,10.0.0.1,1589,184.198.130.105,443,595
?,1535760306.9325018,TCP,10.0.0.1,37048,184.198.130.88,443,405
?,1535760307.9231904,TCP,10.0.0.1,37048,184.198.130.88,443,499
?,1535760308.8216014,TCP,10.0.0.1,37048,184.198.130.88,443,416
?,1535760309.7928488,TCP,10.0.0.1,37048,184.198.130.88,443,387
?,1535760310.801595,TCP,10.0.0.1,37048,184.198.130.88,443,637
?,1535760311.7455916,TCP,10.0.0.1,37048,184.198.130.88,443,524
?,1535760312.92141,TCP,10.0.0.1,37048,184.198.130.88,443,510
?,1535760313.9049602,TCP,10.0.0.1,37048,184.198.130.88,443,495
?,1535760314.9342144,TCP,10.0.0.1,37048,184.198.130.88,443,495
?,1535760315.9084115,TCP,10.0.0.1,37048,184.198.130.88,443,481
?,1535760316.9561546,TCP,10.0.0.1,37048,184.198.130.88,443,512
?,1535760317.8963664,TCP,10.0.0.1,37048,184.198.130.88,443,568
?,1535760318.607513,TCP,10.0.0.1,37048,184.198.130.88,443,433
?,1535760319.501178,TCP,10.0.0.1,37048,184.198.130.88,443,512
?,1535760320.3777413,TCP,10.0.0.1,37048,184.198.130.88,443,498
?,1535760321.2238894,TCP,10.0.0.1,37048,184.198.130.88,443,449
?,1535760321.9933004,TCP,10.0.0.1,37048,184.198.130.88,443,523
?,1535760322.9490883,TCP,10.0.0.1,37048,184.198.130.88,443,551
?,1535760324.1028128,TCP,10.0.0.1,37048,184.198.130.88,443,598
?,1535760324.7470934,TCP,10.0.0.1,37048,184.198.130.88,443,540
?,1535760325.7596602,TCP,10.0.0.1,37048,184.198.130.88,443,481
?,1535760326.8123138,TCP,10.0.0.1,37048,184.198.130.88,443,544
?,1535760327.9916463,TCP,10.0.0.1,37048,184.198.130.88,443,498
?,1535760328.9466288,TCP,10.0.0.1,37048,184.198.130.88,443,507
?,1535760329.9530535,TCP,10.0.0.1,37048,184.198.130.88,443,506
?,1535760330.9630766,TCP,10.0.0.1,37048,184.198.130.88,443,331
?,1535760332.008751,TCP,10.0.0.1,37048,184.198.130.88,443,493
?,1535760333.0828683,TCP,10.0.0.1,37048,184.198.130.88,443,475
?,1535760334.0855672,TCP,10.0.0.1,37048,184.198.130.88,443,502
?,1535760335.0891418,TCP,10.0.0.1,37048,184.198.130.88,443,485
?,1535760336.1066093,TCP,10.0.0.1,37048,184.198.130.88,443,457
?,1535760337.0844452,TCP,10.0.0.1,37048,184.198.130.88,443,509
?,1535760338.0815108,TCP,10.0.0.1,37048,184.198.130.88,443,455
?,1535760338.9672544,TCP,10.0.0.1,37048,184.198.130.88,443,612
?,1535760340.0724382,TCP,10.0.0.1,37048,184.198.130.88,443,493
?,1535760340.9611526,TCP,10.0.0.1,37048,184.198.130.88,443,461
?,1535760342.1214905,TCP,10.0.0.1,37048,184.198.130.88,443,532
?,1535760343.0909095,TCP,10.0.0.1,37048,184.198.130.88,443,452
?,1535760344.0664625,TCP,10.0.0.1,37048,184.198.130.88,443,449
?,1535760345.0791824,TCP,10.0.0.1,37048,184.198.130.88,443,467
?,1535760346.208279,TCP,10.0.0.1,37048,184.198.130.88,443,478
?,1535760347.3454676,TCP,10.0.0.1,37048,184.198.130.88,443,501
?,1535760348.1287253,TCP,10.0.0.1,37048,184.198.130.88,443,553
?,1535760369.2787738,TCP,10.0.0.1,57494,184.198.130.88,443,612
?,1535760370.2579558,TCP,10.0.0.1,57494,184.198.130.88,443,538
?,1535760371.2949107,TCP,10.0.0.1,57494,184.198.130.88,443,434
?,1535760372.398971,TCP,10.0.0.1,57494,184.198.130.88,443,458
?,1535760373.5386424,TCP,10.0.0.1,57494,184.198.130.88,443,396
?,1535760374.5332553,TCP,10.0.0.1,57494,184.198.130.88,443,480
?,1535760375.4561238,TCP,10.0.0.1,57494,184.198.130.88,443,473
?,1535760376.415987,TCP,10.0.0.1,57494,184.198.130.88,443,538
?,1535760377.5559072,TCP,10.0.0.1,57494,184.198.130.88,443,415
?,1535760378.634549,TCP,10.0.0.1,57494,184.198.130.88,443,405
?,1535760379.5773814,TCP,10.0.0.1,57494,184.198.130.88,443,421
?,1535760380.5677102,TCP,10.0.0.1,57494,184.198.130.88,443,471
?,1535760381.5950098,TCP,10.0.0.1,57494,184.198.130.88,443,492
?,1535760382.4576426,TCP,10.0.0.1,57494,184.198.130.88,443,469
?,1535760383.6256564,TCP,10.0.0.1,57494,184.198.130.88,443,495
?,1535760384.695361,TCP,10.0.0.1,57494,184.198.130.88,443,437
?,1535760385.699168,TCP,10.0.0.1,57494,184.198.130.88,443,417
?,1535760386.6201706,TCP,10.0.0.1,57494,184.198.130.88,443,535
?,1535760387.7360382,TCP,10.0.0.1,57494,184.198.130.88,443,583
?,1535760388.7455053,TCP,10.0.0.1,57494,184.198.130.88,443,385
?,1535760389.6630182,TCP,10.0.0.1,57494,184.198.130.88,443,521
?,1535760390.622263,TCP,10.0.0.1,57494,184.198.130.88,443,366
?,1535760391.628975,TCP,10.0.0.1,57494,184.198.130.88,443,489
?,1535760392.5127249,TCP,10.0.0.1,57494,184.198.130.88,443,494
?,1535760393.4843955,TCP,10.0.0.1,57494,184.198.130.88,443,486
?,1535760394.395535,TCP,10.0.0.1,57494,184.198.130.88,443,445
?,1535760395.6298938,TCP,10.0.0.1,57494,184.198.130.88,443,506
?,1535760396.5923645,TCP,10.0.0.1,57494,184.198.130.88,443,522
?,1535760397.6213393,TCP,10.0.0.1,57494,184.198.130.88,443,508
?,1535760398.7052956,TCP,10.0.0.1,57494,184.198.130.88,443,412
?,1535760399.9411905,TCP,10.0.0.1,57494,184.198.130.88,443,502
?,1535760400.941931,TCP,10.0.0.1,57494,184.198.130.88,443,571
?,1535760401.8472953,TCP,10.0.0.1,57494,184.198.130.88,443,450
?,1535760402.7637436,TCP,10.0.0.1,57494,184.198.130.88,443,492
?,1535760403.593742,TCP,10.0.0.1,57494,184.198.130.88,443,528
?,1535760404.463935,TCP,10.0.0.1,57494,184.198.130.88,443,433
?,1535760405.5078626,TCP,10.0.0.1,57494,184.198.130.88,443,507
?,1535760406.5126638,TCP,10.0.0.1,57494,184.198.130.88,443,437
?,1535760407.5371659,TCP,10.0.0.1,57494,184.198.130.88,443,544
?,1535760408.6021984,TCP,10.0.0.1,57494,184.198.130.88,443,589
?,1535760409.4689386,TCP,10.0.0.1,57494,184.198.130.88,443,499
?,1535760410.5167859,TCP,10.0.0.1,57494,184.198.130.88,443,551
?,1535760411.391369,TCP,10.0.0.1,57494,184.198.130.88,443,487
?,1535760445.14915,TCP,10.0.0.1,59815,184.198.130.88,443,550
?,1535760446.1885011,TCP,10.0.0.1,59815,184.198.130.88,443,510
?,1535760447.238171,TCP,10.0.0.1,59815,184.198.130.88,443,484
?,1535760448.3161902,TCP,10.0.0.1,59815,184.198.130.88,443,494
?,1535760449.2610414,TCP,10.0.0.1,59815,184.198.130.88,443,484
?,1535760450.2987208,TCP,10.0.0.1,59815,184.198.130.88,443,595
?,1535760451.2392511,TCP,10.0.0.1,59815,184.198.130.88,443,532
?,1535760452.139489,TCP,10.0.0.1,59815,184.198.130.88,443,547
?,1535760453.2969384,TCP,10.0.0.1,59815,184.198.130.88,443,499
?,1535760454.2422328,TCP,10.0.0.1,59815,184.198.130.88,443,519
?,1535760455.3571014,TCP,10.0.0.1,59815,184.198.130.88,443,474
?,1535760456.4511037,TCP,10.0.0.1,59815,184.198.130.88,443,532
?,1535760457.411557,TCP,10.0.0.1,59815,184.198.130.88,443,488
?,1535760458.4001167,TCP,10.0.0.1,59815,184.198.130.88,443,490
?,1535760459.3091536,TCP,10.0.0.1,59815,184.198.130.88,443,447
?,1535760460.2237327,TCP,10.0.0.1,59815,184.198.130.88,443,548
?,1535760461.18865,TCP,10.0.0.1,59815,184.198.130.88,443,632
?,1535760462.1791787,TCP,10.0.0.1,59815,184.198.130.88,443,533
?,1535760463.3691006,TCP,10.0.0.1,59815,184.198.130.88,443,490
?,1535760464.2872403,TCP,10.0.0.1,59815,184.198.130.88,443,483
?,1535760465.1764467,TCP,10.0.0.1,59815,184.198.130.88,443,444
?,1535760466.0117278,TCP,10.0.0.1,59815,184.198.130.88,443,434
?,1535760467.0505695,TCP,10.0.0.1,59815,184.198.130.88,443,515
?,1535760467.9427354,TCP,10.0.0.1,59815,184.198.130.88,443,487
?,1535760469.0899248,TCP,10.0.0.1,59815,184.198.130.88,443,419
?,1535760470.0064628,TCP,10.0.0.1,59815,184.198.130.88,443,496
?,1535760470.9579105,TCP,10.0.0.1,59815,184.198.130.88,443,442
?,1535760471.8617926,TCP,10.0.0.1,59815,184.198.130.88,443,599
?,1535760472.8268692,TCP,10.0.0.1,59815,184.198.130.88,443,457
?,1535760473.7027383,TCP,10.0.0.1,59815,184.198.130.88,443,550
?,1535760474.5612702,TCP,10.0.0.1,59815,184.198.130.88,443,434
?,1535760475.4366024,TCP,10.0.0.1,59815,184.198.130.88,443,412
?,1535760476.136908,TCP,10.0.0.1,59815,184.198.130.88,443,500
?,1535760477.025174,TCP,10.0.0.1,59815,184.198.130.88,443,524
?,1535760477.9920232,TCP,10.0.0.1,59815,184.198.130.88,443,524
?,1535760478.7205243,TCP,10.0.0.1,59815,184.198.130.88,443,551
?,1535760479.7754102,TCP,10.0.0.1,59815,184.198.130.88,443,486
?,1535760480.6337128,TCP,10.0.0.1,59815,184.198.130.88,443,473
?,1535760481.6324754,TCP,10.0.0.1,59815,184.198.130.88,443,434
?,1535760482.6080062,TCP,10.0.0.1,59815,184.198.130.88,443,519
?,1535760483.635092,TCP,10.0.0.1,59815,184.198.130.88,443,503
?,1535760507.0862014,TCP,10.0.0.1,21991,184.198.130.105,443,481
?,1535760508.1179278,TCP,10.0.0.1,21991,184.198.130.105,443,500
?,1535760509.0307746,TCP,10.0.0.1,21991,184.198.130.105,443,579
?,1535760509.960446,TCP,10.0.0.1,21991,184.198.130.105,443,430
?,1535760511.1681137,TCP,10.0.0.1,21991,184.198.130.105,443,550
?,1535760512.4120908,TCP,10.0.0.1,21991,184.198.130.105,443,457
?,1535760513.2866557,TCP,10.0.0.1,21991,184.198.130.105,443,513
?,1535760514.3928785,TCP,10.0.0.1,21991,184.198.130.105,443,396
?,1535760515.392847,TCP,10.0.0.1,21991,184.198.130.105,443,417
?,1535760516.4308693,TCP,10.0.0.1,21991,184.198.130.105,443,468
?,1535760517.3467727,TCP,10.0.0.1,21991,184.198.130.105,443,389
?,1535760518.2842696,TCP,10.0.0.1,21991,184.198.130.105,443,561
?,1535760519.1595485,TCP,10.0.0.1,21991,184.198.130.105,443,425
?,1535760520.0882,TCP,10.0.0.1,21991,184.198.130.105,443,482
?,1535760521.2691176,TCP,10.0.0.1,21991,184.198.130.105,443,530
?,1535760522.2437947,TCP,10.0.0.1,21991,184.198.130.105,443,585
?,1535760523.2718658,TCP,10.0.0.1,21991,184.198.130.105,443,433
?,1535760524.2806482,TCP,10.0.0.1,21991,184.198.130.105,443,431
?,1535760525.2118282,TCP,10.0.0.1,21991,184.198.130.105,443,589
?,1535760526.1734686,TCP,10.0.0.1,21991,184.198.130.105,443,414
?,1535760527.2611496,TCP,10.0.0.1,21991,184.198.130.105,443,485
?,1535760528.22284,TCP,10.0.0.1,21991,184.198.130.105,443,339
?,1535760529.3088615,TCP,10.0.0.1,21991,184.198.130.105,443,690
?,1535760530.2272964,TCP,10.0.0.1,21991,184.198.130.105,443,496
?,1535760531.2459624,TCP,10.0.0.1,21991,184.198.130.105,443,456
?,1535760532.2277033,TCP,10.0.0.1,21991,184.198.130.105,443,392
?,1535760533.3246598,TCP,10.0.0.1,21991,184.198.130.105,443,429
?,1535760534.306897,TCP,10.0.0.1,21991,184.198.130.105,443,529
?,1535760535.303034,TCP,10.0.0.1,21991,184.198.130.105,443,536
?,1535760536.1861198,TCP,10.0.0.1,21991,184.198.130.105,443,524
?,1535760537.262404,TCP,10.0.0.1,21991,184.198.130.105,443,462
?,1535760538.3078752,TCP,10.0.0.1,21991,184.198.130.105,443,447
?,1535760539.3277009,TCP,10.0.0.1,21991,184.198.130.105,443,389
?,1535760540.2989638,TCP,10.0.0.1,21991,184.198.130.105,443,518
?,1535760541.084762,TCP,10.0.0.1,21991,184.198.130.105,443,470
?,1535760542.1494877,TCP,10.0.0.1,21991,184.198.130.105,443,497
?,1535760543.3262935,TCP,10.0.0.1,21991,184.198.130.105,443,511
?,1535760544.4550703,TCP,10.0.0.1,21991,184.198.130.105,443,567
?,1535760545.5080523,TCP,10.0.0.1,21991,184.198.130.105,443,471
?,1535760546.5422242,TCP,10.0.0.1,21991,184.198.130.105,443,456
?,1535760547.5678954,TCP,10.0.0.1,21991,184.198.130.105,443,527
?,1535760548.6625519,TCP,10.0.0.1,21991,184.198.130.105,443,441
?,1535760605.9692814,TCP,10.0.0.1,4803,184.198.130.201,443,457
?,1535760606.821833,TCP,10.0.0.1,4803,184.198.130.201,443,447
?,1535760607.8670943,TCP,10.0.0.1,4803,184.198.130.201,443,534
?,1535760608.885653,TCP,10.0.0.1,4803,184.198.130.201,443,484
?,1535760609.807731,TCP,10.0.0.1,4803,184.198.130.201,443,590
?,1535760610.715532,TCP,10.0.0.1,4803,184.198.130.201,443,530
?,1535760611.7160838,TCP,10.0.0.1,4803,184.198.130.201,443,550
?,1535760612.9349828,TCP,10.0.0.1,4803,184.198.130.201,443,429
?,1535760613.8807645,TCP,10.0.0.1,4803,184.198.130.201,443,459
?,1535760614.9368186,TCP,10.0.0.1,4803,184.198.130.201,443,379
?,1535760615.9257421,TCP,10.0.0.1,4803,184.198.130.201,443,560
?,1535760617.1153586,TCP,10.0.0.1,4803,184.198.130.201,443,653
?,1535760618.115169,TCP,10.0.0.1,4803,184.198.130.201,443,534
?,1535760619.0885916,TCP,10.0.0.1,4803,184.198.130.201,443,438
?,1535760619.9628005,TCP,10.0.0.1,4803,184.198.130.201,443,475
?,1535760621.0767689,TCP,10.0.0.1,4803,184.198.130.201,443,510
?,1535760622.0352132,TCP,10.0.0.1,4803,184.198.130.201,443,497
?,1535760623.0426772,TCP,10.0.0.1,4803,184.198.130.201,443,448
?,1535760624.167355,TCP,10.0.0.1,4803,184.198.130.201,443,519
?,1535760625.1511302,TCP,10.0.0.1,4803,184.198.130.201,443,464
?,1535760626.1378152,TCP,10.0.0.1,4803,184.198.130.201,443,479
?,1535760627.0911098,TCP,10.0.0.1,4803,184.198.130.201,443,642
?,1535760628.0180762,TCP,10.0.0.1,4803,184.198.130.201,443,367
?,1535760629.0091846,TCP,10.0.0.1,4803,184.198.130.201,443,507
?,1535760630.0807106,TCP,10.0.0.1,4803,184.198.130.201,443,583
?,1535760630.860822,TCP,10.0.0.1,4803,184.198.130.201,443,511
?,1535760631.724468,TCP,10.0.0.1,4803,184.198.130.201,443,487
?,1535760632.583528,TCP,10.0.0.1,4803,184.198.130.201,443,361
?,1535760633.5258124,TCP,10.0.0.1,4803,184.198.130.201,443,471
?,1535760634.4389195,TCP,10.0.0.1,4803,184.198.130.201,443,543
?,1535760635.4703224,TCP,10.0.0.1,4803,184.198.130.201,443,495
?,1535760636.6962714,TCP,10.0.0.1,4803,184.198.130.201,443,461
?,1535760637.627626,TCP,10.0.0.1,4803,184.198.130.201,443,489
?,1535760638.709399,TCP,10.0.0.1,4803,184.198.130.201,443,412
?,1535760639.6279209,TCP,10.0.0.1,4803,184.198.130.201,443,463
?,1535760640.7420197,TCP,10.0.0.1,4803,184.198.130.201,443,501
?,1535760641.8964505,TCP,10.0.0.1,4803,184.198.130.201,443,471
?,1535760642.9620917,TCP,10.0.0.1,4803,184.198.130.201,443,518
?,1535760643.73123,TCP,10.0.0.1,4803,184.198.130.201,443,577
?,1535760644.9305382,TCP,10.0.0.1,4803,184.198.130.201,443,478
?,1535760645.9973137,TCP,10.0.0.1,4803,184.198.130.201,443,522
?,1535760685.2252746,TCP,10.0.0.1,13686,184.198.130.201,443,520
?,1535760686.1354358,TCP,10.0.0.1,13686,184.198.130.201,443,500
?,1535760687.1494749,TCP,10.0.0.1,13686,184.198.130.201,443,402
?,1535760688.2663257,TCP,10.0.0.1,13686,184.198.130.201,443,435
?,1535760689.3329833,TCP,10.0.0.1,13686,184.198.130.201,443,428
?,1535760690.367887,TCP,10.0.0.1,13686,184.198.130.201,443,487
?,1535760691.322171,TCP,10.0.0.1,13686,184.198.130.201,443,494
?,1535760692.307735,TCP,10.0.0.1,13686,184.198.130.201,443,446
?,1535760693.3432956,TCP,10.0.0.1,13686,184.198.130.201,443,474
?,1535760694.2365165,TCP,10.0.0.1,13686,184.198.130.201,443,609
?,1535760695.2594526,TCP,10.0.0.1,13686,184.198.130.201,443,536
?,1535760696.27277,TCP,10.0.0.1,13686,184.198.130.201,443,440
?,1535760697.2712255,TCP,10.0.0.1,13686,184.198.130.201,443,488
?,1535760698.1670218,TCP,10.0.0.1,13686,184.198.130.201,443,502
?,1535760699.214111,TCP,10.0.0.1,13686,184.198.130.201,443,544
?,1535760700.324675,TCP,10.0.0.1,13686,184.198.130.201,443,457
?,1535760701.4085226,TCP,10.0.0.1,13686,184.198.130.201,443,424
?,1535760702.6328664,TCP,10.0.0.1,13686,184.198.130.201,443,495
?,1535760703.698029,TCP,10.0.0.1,13686,184.198.130.201,443,561
?,1535760704.7309,TCP,10.0.0.1,13686,184.198.130.201,443,460
?,1535760705.627339,TCP,10.0.0.1,13686,184.198.130.201,443,520
?,1535760706.6417036,TCP,10.0.0.1,13686,184.198.130.201,443,535
?,1535760707.7316856,TCP,10.0.0.1,13686,184.198.130.201,443,482
?,1535760708.720743,TCP,10.0.0.1,13686,184.198.130.201,443,457
?,1535760709.8567157,TCP,10.0.0.1,13686,184.198.130.201,443,524
?,1535760710.8607976,TCP,10.0.0.1,13686,184.198.130.201,443,434
?,1535760711.7245004,TCP,10.0.0.1,13686,184.198.130.201,443,397
?,1535760712.675913,TCP,10.0.0.1,13686,184.198.130.201,443,474
?,1535760713.5251534,TCP,10.0.0.1,13686,184.198.130.201,443,443
?,1535760714.4108245,TCP,10.0.0.1,13686,184.198.130.201,443,464
?,1535760715.5359516,TCP,10.0.0.1,13686,184.198.130.201,443,499
?,1535760716.4232185,TCP,10.0.0.1,13686,184.198.130.201,443,506
?,1535760717.1868799,TCP,10.0.0.1,13686,184.198.130.201,443,569
?,1535760718.166106,TCP,10.0.0.1,13686,184.198.130.201,443,493
?,1535760719.1063113,TCP,10.0.0.1,13686,184.198.130.201,443,415
?,1535760720.1257641,TCP,10.0.0.1,13686,184.198.130.201,443,576
?,1535760721.0360775,TCP,10.0.0.1,13686,184.198.130.201,443,536
?,1535760722.102047,TCP,10.0.0.1,13686,184.198.130.201,443,391
?,1535760000.0,UDP,10.0.0.1,31211,126.229.16.65,443,796
?,1535760001.0474207,UDP,10.0.0.1,31211,126.229.16.65,443,800
?,1535760001.9588087,UDP,10.0.0.1,31211,126.229.16.65,443,766
?,1535760002.77024,UDP,10.0.0.1,31211,126.229.16.65,443,866
?,1535760003.8807096,UDP,10.0.0.1,31211,126.229.16.65,443,843
?,1535760004.9287457,UDP,10.0.0.1,31211,126.229.16.65,443,834
?,1535760005.8942738,UDP,10.0.0.1,31211,126.229.16.65,443,840
?,1535760006.8434913,UDP,10.0.0.1,31211,126.229.16.65,443,856
?,1535760007.796452,UDP,10.0.0.1,31211,126.229.16.65,443,831
?,1535760065.9932332,UDP,10.0.0.1,10743,126.229.16.65,443,753
?,1535760067.043746,UDP,10.0.0.1,10743,126.229.16.65,443,880
?,1535760068.0092113,UDP,10.0.0.1,10743,126.229.16.65,443,834
?,1535760069.0359743,UDP,10.0.0.1,10743,126.229.16.65,443,900
?,1535760069.909842,UDP,10.0.0.1,10743,126.229.16.65,443,866
?,1535760070.9664867,UDP,10.0.0.1,10743,126.229.16.65,443,817
?,1535760071.8660285,UDP,10.0.0.1,10743,126.229.16.65,443,812
?,1535760072.8855464,UDP,10.0.0.1,10743,126.229.16.65,443,816
?,1535760073.5797043,UDP,10.0.0.1,10743,126.229.16.65,443,860
?,1535760074.837924,UDP,10.0.0.1,10743,126.229.16.65,443,823
?,1535760075.8605788,UDP,10.0.0.1,10743,126.229.16.65,443,796
?,1535760076.9770465,UDP,10.0.0.1,10743,126.229.16.65,443,889
?,1535760111.666296,UDP,10.0.0.1,47476,126.229.16.65,443,835
?,1535760112.6392453,UDP,10.0.0.1,47476,126.229.16.65,443,816
?,1535760113.4830596,UDP,10.0.0.1,47476,126.229.16.65,443,838
?,1535760114.652046,UDP,10.0.0.1,47476,126.229.16.65,443,848
?,1535760115.6414108,UDP,10.0.0.1,47476,126.229.16.65,443,826
?,1535760116.5008693,UDP,10.0.0.1,47476,126.229.16.65,443,853
?,1535760117.5096447,UDP,10.0.0.1,47476,126.229.16.65,443,798
?,1535760118.4988813,UDP,10.0.0.1,47476,126.229.16.65,443,826
?,1535760119.5139914,UDP,10.0.0.1,47476,126.229.16.65,443,841
?,1535760120.5325444,UDP,10.0.0.1,47476,126.229.16.65,443,847
?,1535760130.4915404,UDP,10.0.0.1,53605,126.229.16.124,443,781
?,1535760131.5345676,UDP,10.0.0.1,53605,126.229.16.124,443,863
?,1535760132.7236733,UDP,10.0.0.1,53605,126.229.16.124,443,831
?,1535760133.8218486,UDP,10.0.0.1,53605,126.229.16.124,443,800
?,1535760134.7071507,UDP,10.0.0.1,53605,126.229.16.124,443,890
?,1535760135.659369,UDP,10.0.0.1,53605,126.229.16.124,443,823
?,1535760136.726397,UDP,10.0.0.1,53605,126.229.16.124,443,838
?,1535760137.8042688,UDP,10.0.0.1,53605,126.229.16.124,443,819
?,1535760138.9242146,UDP,10.0.0.1,53605,126.229.16.124,443,830
?,1535760139.8768475,UDP,10.0.0.1,53605,126.229.16.124,443,869
?,1535760171.1369622,UDP,10.0.0.1,36185,126.229.16.124,443,846
?,1535760171.9115674,UDP,10.0.0.1,36185,126.229.16.124,443,792
?,1535760172.9317412,UDP,10.0.0.1,36185,126.229.16.124,443,869
?,1535760173.9374201,UDP,10.0.0.1,36185,126.229.16.124,443,857
?,1535760174.8974605,UDP,10.0.0.1,36185,126.229.16.124,443,833
?,1535760175.978593,UDP,10.0.0.1,36185,126.229.16.124,443,840
?,1535760177.037785,UDP,10.0.0.1,36185,126.229.16.124,443,840
?,1535760178.144546,UDP,10.0.0.1,36185,126.229.16.124,443,837
?,1535760179.0232456,UDP,10.0.0.1,36185,126.229.16.124,443,801
?,1535760194.670411,UDP,10.0.0.1,33343,126.229.16.114,443,833
?,1535760195.600453,UDP,10.0.0.1,33343,126.229.16.114,443,848
?,1535760196.5599606,UDP,10.0.0.1,33343,126.229.16.114,443,842
?,1535760197.8921754,UDP,10.0.0.1,33343,126.229.16.114,443,860
?,1535760199.0046327,UDP,10.0.0.1,33343,126.229.16.114,443,847
?,1535760200.0536704,UDP,10.0.0.1,33343,126.229.16.114,443,814
?,1535760200.9299662,UDP,10.0.0.1,33343,126.229.16.114,443,865
?,1535760201.8235817,UDP,10.0.0.1,33343,126.229.16.114,443,823
?,1535760202.7905664,UDP,10.0.0.1,33343,126.229.16.114,443,787
?,1535760203.9363227,UDP,10.0.0.1,33343,126.229.16.114,443,864
?,1535760234.4705672,UDP,10.0.0.1,62665,126.229.16.65,443,787
?,1535760235.433842,UDP,10.0.0.1,62665,126.229.16.65,443,803
?,1535760236.4066103,UDP,10.0.0.1,62665,126.229.16.65,443,834
?,1535760237.4064314,UDP,10.0.0.1,62665,126.229.16.65,443,802
?,1535760238.2602515,UDP,10.0.0.1,62665,126.229.16.65,443,826
?,1535760239.1487954,UDP,10.0.0.1,62665,126.229.16.65,443,831
?,1535760240.161326,UDP,10.0.0.1,62665,126.229.16.65,443,860
?,1535760241.1394198,UDP,10.0.0.1,62665,126.229.16.65,443,896
?,1535760242.0688365,UDP,10.0.0.1,62665,126.229.16.65,443,859
?,1535760243.1109705,UDP,10.0.0.1,62665,126.229.16.65,443,818
?,1535760244.1002057,UDP,10.0.0.1,62665,126.229.16.65,443,835
?,1535760245.2007918,UDP,10.0.0.1,62665,126.229.16.65,443,813
?,1535760246.031344,UDP,10.0.0.1,62665,126.229.16.65,443,888
?,1535760291.735703,UDP,10.0.0.1,25551,126.229.16.114,443,797
?,1535760293.0187922,UDP,10.0.0.1,25551,126.229.16.114,443,793
?,1535760293.9729471,UDP,10.0.0.1,25551,126.229.16.114,443,852
?,1535760294.9515905,UDP,10.0.0.1,25551,126.229.16.114,443,806
?,1535760296.0004582,UDP,10.0.0.1,25551,126.229.16.114,443,791
?,1535760297.233336,UDP,10.0.0.1,25551,126.229.16.114,443,835
?,1535760298.4092376,UDP,10.0.0.1,25551,126.229.16.114,443,797
?,1535760299.2825067,UDP,10.0.0.1,25551,126.229.16.114,443,848
?,1535760300.2693813,UDP,10.0.0.1,25551,126.229.16.114,443,836
?,1535760301.15274,UDP,10.0.0.1,25551,126.229.16.114,443,801
?,1535760302.046282,UDP,10.0.0.1,25551,126.229.16.114,443,804
?,1535760323.734935,UDP,10.0.0.1,16052,126.229.16.124,443,861
?,1535760324.843519,UDP,10.0.0.1,16052,126.229.16.124,443,827
?,1535760325.7955,UDP,10.0.0.1,16052,126.229.16.124,443,772
?,1535760326.5896606,UDP,10.0.0.1,16052,126.229.16.124,443,798
?,1535760327.6863518,UDP,10.0.0.1,16052,126.229.16.124,443,780
?,1535760328.5147038,UDP,10.0.0.1,16052,126.229.16.124,443,833
?,1535760329.5684252,UDP,10.0.0.1,16052,126.229.16.124,443,824
?,1535760330.5669134,UDP,10.0.0.1,16052,126.229.16.124,443,823
?,1535760331.5232146,UDP,10.0.0.1,16052,126.229.16.124,443,831
