label,timestamp,protocol,src,sport,dst,dport,size
Firefox,1535773344.7373292,TCP,10.0.0.2,24966,207.240.190.119,443,1109
Firefox,1535773345.6943347,TCP,10.0.0.2,24966,207.240.190.119,443,1042
Firefox,1535773346.6705046,TCP,10.0.0.2,24966,207.240.190.119,443,1067
Firefox,1535773347.5720253,TCP,10.0.0.2,24966,207.240.190.119,443,1002
Firefox,1535773348.6968055,TCP,10.0.0.2,24966,207.240.190.119,443,1170
Firefox,1535773349.8448446,TCP,10.0.0.2,24966,207.240.190.119,443,1109
Firefox,1535773350.8203695,TCP,10.0.0.2,24966,207.240.190.119,443,1044
Firefox,1535773351.7515028,TCP,10.0.0.2,24966,207.240.190.119,443,1059
Firefox,1535773352.7393603,TCP,10.0.0.2,24966,207.240.190.119,443,1151
Firefox,1535773353.7038019,TCP,10.0.0.2,24966,207.240.190.119,443,1108
Firefox,1535773354.633301,TCP,10.0.0.2,24966,207.240.190.119,443,1066
Firefox,1535773355.5331104,TCP,10.0.0.2,24966,207.240.190.119,443,1149
Firefox,1535773366.3062649,TCP,10.0.0.2,55668,207.240.190.119,443,1069
Firefox,1535773367.4480155,TCP,10.0.0.2,55668,207.240.190.119,443,1087
Firefox,1535773368.4470623,TCP,10.0.0.2,55668,207.240.190.119,443,1231
Firefox,1535773369.5189202,TCP,10.0.0.2,55668,207.240.190.119,443,1072
Firefox,1535773370.4928107,TCP,10.0.0.2,55668,207.240.190.119,443,1173
Firefox,1535773371.5094068,TCP,10.0.0.2,55668,207.240.190.119,443,980
Firefox,1535773372.608014,TCP,10.0.0.2,55668,207.240.190.119,443,1078
Firefox,1535773373.511344,TCP,10.0.0.2,55668,207.240.190.119,443,1142
Firefox,1535773374.5116405,TCP,10.0.0.2,55668,207.240.190.119,443,1148
Firefox,1535773375.6881027,TCP,10.0.0.2,55668,207.240.190.119,443,1191
Firefox,1535773376.7896652,TCP,10.0.0.2,55668,207.240.190.119,443,1124
Firefox,1535773377.7669854,TCP,10.0.0.2,55668,207.240.190.119,443,1139
Firefox,1535773378.7386088,TCP,10.0.0.2,55668,207.240.190.119,443,1089
Firefox,1535773379.7840629,TCP,10.0.0.2,55668,207.240.190.119,443,1230
Firefox,1535773380.8689876,TCP,10.0.0.2,55668,207.240.190.119,443,1179
Firefox,1535773381.8724604,TCP,10.0.0.2,55668,207.240.190.119,443,1140
Firefox,1535773382.8035245,TCP,10.0.0.2,55668,207.240.190.119,443,1090
Firefox,1535773383.682374,TCP,10.0.0.2,55668,207.240.190.119,443,1181
Firefox,1535773384.5688,TCP,10.0.0.2,55668,207.240.190.119,443,1099
Firefox,1535773385.6562743,TCP,10.0.0.2,55668,207.240.190.119,443,1103
Firefox,1535773386.6872249,TCP,10.0.0.2,55668,207.240.190.119,443,1143
Firefox,1535773387.5031753,TCP,10.0.0.2,55668,207.240.190.119,443,1147
Firefox,1535773388.3645627,TCP,10.0.0.2,55668,207.240.190.119,443,1189
Firefox,1535773389.1796126,TCP,10.0.0.2,55668,207.240.190.119,443,1113
Firefox,1535773390.2811878,TCP,10.0.0.2,55668,207.240.190.119,443,1205
Firefox,1535773391.130821,TCP,10.0.0.2,55668,207.240.190.119,443,1209
Firefox,1535773392.1406956,TCP,10.0.0.2,55668,207.240.190.119,443,1106
Firefox,1535773393.1240788,TCP,10.0.0.2,55668,207.240.190.119,443,1102
Firefox,1535773394.1731482,TCP,10.0.0.2,55668,207.240.190.119,443,1151
Firefox,1535773395.2263613,TCP,10.0.0.2,55668,207.240.190.119,443,1127
Firefox,1535773406.3716125,TCP,10.0.0.2,47978,207.240.190.119,443,1185
Firefox,1535773407.449493,TCP,10.0.0.2,47978,207.240.190.119,443,1183
Firefox,1535773408.4114327,TCP,10.0.0.2,47978,207.240.190.119,443,1134
Firefox,1535773409.420346,TCP,10.0.0.2,47978,207.240.190.119,443,1187
Firefox,1535773410.2745662,TCP,10.0.0.2,47978,207.240.190.119,443,1022
Firefox,1535773411.3223877,TCP,10.0.0.2,47978,207.240.190.119,443,1153
Firefox,1535773412.4282253,TCP,10.0.0.2,47978,207.240.190.119,443,1210
Firefox,1535773413.4994016,TCP,10.0.0.2,47978,207.240.190.119,443,1160
Firefox,1535773414.3479636,TCP,10.0.0.2,47978,207.240.190.119,443,1165
Firefox,1535773415.3671074,TCP,10.0.0.2,47978,207.240.190.119,443,1098
Firefox,1535773416.443762,TCP,10.0.0.2,47978,207.240.190.119,443,1085
Firefox,1535773417.5279946,TCP,10.0.0.2,47978,207.240.190.119,443,1181
Firefox,1535773418.5211437,TCP,10.0.0.2,47978,207.240.190.119,443,1107
Firefox,1535773419.4052567,TCP,10.0.0.2,47978,207.240.190.119,443,1161
Firefox,1535773420.3801703,TCP,10.0.0.2,47978,207.240.190.119,443,1160
Firefox,1535773421.572333,TCP,10.0.0.2,47978,207.240.190.119,443,1238
Firefox,1535773422.4063663,TCP,10.0.0.2,47978,207.240.190.119,443,1013
Firefox,1535773423.2956343,TCP,10.0.0.2,47978,207.240.190.119,443,1186
Firefox,1535773424.4512303,TCP,10.0.0.2,47978,207.240.190.119,443,1162
Firefox,1535773425.3929908,TCP,10.0.0.2,47978,207.240.190.119,443,1043
Firefox,1535773426.4428136,TCP,10.0.0.2,47978,207.240.190.119,443,1150
Firefox,1535773427.4981241,TCP,10.0.0.2,47978,207.240.190.119,443,1099
Firefox,1535773428.4728186,TCP,10.0.0.2,47978,207.240.190.119,443,1186
Firefox,1535773429.5390933,TCP,10.0.0.2,47978,207.240.190.119,443,1198
Firefox,1535773430.4772851,TCP,10.0.0.2,47978,207.240.190.119,443,1149
Firefox,1535773431.4840112,TCP,10.0.0.2,47978,207.240.190.119,443,1211
Firefox,1535773432.3937163,TCP,10.0.0.2,47978,207.240.190.119,443,1086
Firefox,1535773433.265437,TCP,10.0.0.2,47978,207.240.190.119,443,1169
Firefox,1535773434.2360032,TCP,10.0.0.2,47978,207.240.190.119,443,1259
Firefox,1535773435.0654051,TCP,10.0.0.2,47978,207.240.190.119,443,1169
Firefox,1535773488.652191,TCP,10.0.0.2,22350,207.240.190.231,443,1231
Firefox,1535773489.7843294,TCP,10.0.0.2,22350,207.240.190.231,443,1060
Firefox,1535773490.816103,TCP,10.0.0.2,22350,207.240.190.231,443,1067
Firefox,1535773491.8839114,TCP,10.0.0.2,22350,207.240.190.231,443,1162
Firefox,1535773492.8423955,TCP,10.0.0.2,22350,207.240.190.231,443,1056
Firefox,1535773493.700807,TCP,10.0.0.2,22350,207.240.190.231,443,1066
Firefox,1535773494.5896423,TCP,10.0.0.2,22350,207.240.190.231,443,1007
Firefox,1535773495.576221,TCP,10.0.0.2,22350,207.240.190.231,443,1206
Firefox,1535773496.628756,TCP,10.0.0.2,22350,207.240.190.231,443,1254
Firefox,1535773497.6331003,TCP,10.0.0.2,22350,207.240.190.231,443,1201
Firefox,1535773498.773997,TCP,10.0.0.2,22350,207.240.190.231,443,1199
Firefox,1535773499.8388538,TCP,10.0.0.2,22350,207.240.190.231,443,1104
Firefox,1535773500.7642434,TCP,10.0.0.2,22350,207.240.190.231,443,1168
Firefox,1535773501.9804518,TCP,10.0.0.2,22350,207.240.190.231,443,1167
Firefox,1535773502.9655924,TCP,10.0.0.2,22350,207.240.190.231,443,1062
Firefox,1535773504.015905,TCP,10.0.0.2,22350,207.240.190.231,443,1061
Firefox,1535773505.013767,TCP,10.0.0.2,22350,207.240.190.231,443,1198
Firefox,1535773506.092458,TCP,10.0.0.2,22350,207.240.190.231,443,1188
Firefox,1535773507.0498435,TCP,10.0.0.2,22350,207.240.190.231,443,1150
Firefox,1535773508.0753617,TCP,10.0.0.2,22350,207.240.190.231,443,1188
Firefox,1535773508.9683855,TCP,10.0.0.2,22350,207.240.190.231,443,1217
Firefox,1535773509.8865006,TCP,10.0.0.2,22350,207.240.190.231,443,1070
Firefox,1535773510.8047004,TCP,10.0.0.2,22350,207.240.190.231,443,1158
Firefox,1535773511.6932228,TCP,10.0.0.2,22350,207.240.190.231,443,1088
Firefox,1535773512.6993928,TCP,10.0.0.2,22350,207.240.190.231,443,1091
Firefox,1535773513.7526572,TCP,10.0.0.2,22350,207.240.190.231,443,1080
Firefox,1535773514.595154,TCP,10.0.0.2,22350,207.240.190.231,443,1143
Firefox,1535773515.6732066,TCP,10.0.0.2,22350,207.240.190.231,443,1165
Firefox,1535773516.7656646,TCP,10.0.0.2,22350,207.240.190.231,443,1191
Firefox,1535773517.878416,TCP,10.0.0.2,22350,207.240.190.231,443,1099
Firefox,1535773556.80903,TCP,10.0.0.2,38562,207.240.190.119,443,1176
Firefox,1535773557.6426048,TCP,10.0.0.2,38562,207.240.190.119,443,1089
Firefox,1535773558.662432,TCP,10.0.0.2,38562,207.240.190.119,443,1130
Firefox,1535773559.3493328,TCP,10.0.0.2,38562,207.240.190.119,443,1115
Firefox,1535773560.3447385,TCP,10.0.0.2,38562,207.240.190.119,443,1083
Firefox,1535773561.3188725,TCP,10.0.0.2,38562,207.240.190.119,443,1082
Firefox,1535773562.285324,TCP,10.0.0.2,38562,207.240.190.119,443,1189
Firefox,1535773563.2735155,TCP,10.0.0.2,38562,207.240.190.119,443,1028
Firefox,1535773564.1395009,TCP,10.0.0.2,38562,207.240.190.119,443,1180
Firefox,1535773565.2627292,TCP,10.0.0.2,38562,207.240.190.119,443,1117
Firefox,1535773566.2879977,TCP,10.0.0.2,38562,207.240.190.119,443,1198
Firefox,1535773567.2970452,TCP,10.0.0.2,38562,207.240.190.119,443,1133
Firefox,1535773568.3074272,TCP,10.0.0.2,38562,207.240.190.119,443,1084
Firefox,1535773569.3558424,TCP,10.0.0.2,38562,207.240.190.119,443,1076
Firefox,1535773570.4102516,TCP,10.0.0.2,38562,207.240.190.119,443,1087
Firefox,1535773571.3345892,TCP,10.0.0.2,38562,207.240.190.119,443,1121
Firefox,1535773572.442709,TCP,10.0.0.2,38562,207.240.190.119,443,1214
Firefox,1535773573.4721446,TCP,10.0.0.2,38562,207.240.190.119,443,1108
Firefox,1535773574.4614165,TCP,10.0.0.2,38562,207.240.190.119,443,1200
Firefox,1535773575.4338942,TCP,10.0.0.2,38562,207.240.190.119,443,1101
Firefox,1535773576.4396346,TCP,10.0.0.2,38562,207.240.190.119,443,1109
Firefox,1535773577.3910382,TCP,10.0.0.2,38562,207.240.190.119,443,998
Firefox,1535773578.4318004,TCP,10.0.0.2,38562,207.240.190.119,443,1243
Firefox,1535773579.4477363,TCP,10.0.0.2,38562,207.240.190.119,443,1077
Firefox,1535773580.693549,TCP,10.0.0.2,38562,207.240.190.119,443,1061
Firefox,1535773582.0193524,TCP,10.0.0.2,38562,207.240.190.119,443,1066
Firefox,1535773583.015803,TCP,10.0.0.2,38562,207.240.190.119,443,1143
Firefox,1535773584.0397797,TCP,10.0.0.2,38562,207.240.190.119,443,1150
Firefox,1535773585.115495,TCP,10.0.0.2,38562,207.240.190.119,443,1046
Firefox,1535773585.9651663,TCP,10.0.0.2,38562,207.240.190.119,443,964
Firefox,1535773600.1196246,TCP,10.0.0.2,46067,207.240.190.231,443,1153
Firefox,1535773601.0501506,TCP,10.0.0.2,46067,207.240.190.231,443,1171
Firefox,1535773601.9913998,TCP,10.0.0.2,46067,207.240.190.231,443,1137
Firefox,1535773603.118878,TCP,10.0.0.2,46067,207.240.190.231,443,1108
Firefox,1535773604.132543,TCP,10.0.0.2,46067,207.240.190.231,443,1107
Firefox,1535773605.1225152,TCP,10.0.0.2,46067,207.240.190.231,443,1111
Firefox,1535773606.1999323,TCP,10.0.0.2,46067,207.240.190.231,443,1156
Firefox,1535773607.0373657,TCP,10.0.0.2,46067,207.240.190.231,443,1110
Firefox,1535773607.9364269,TCP,10.0.0.2,46067,207.240.190.231,443,1233
Firefox,1535773609.014994,TCP,10.0.0.2,46067,207.240.190.231,443,1011
Firefox,1535773610.0232022,TCP,10.0.0.2,46067,207.240.190.231,443,1028
Firefox,1535773610.7578006,TCP,10.0.0.2,46067,207.240.190.231,443,1060
Firefox,1535773611.7366412,TCP,10.0.0.2,46067,207.240.190.231,443,1137
Firefox,1535773612.7038558,TCP,10.0.0.2,46067,207.240.190.231,443,1060
Firefox,1535773613.3995106,TCP,10.0.0.2,46067,207.240.190.231,443,1067
Firefox,1535773614.333572,TCP,10.0.0.2,46067,207.240.190.231,443,1194
Firefox,1535773615.4772217,TCP,10.0.0.2,46067,207.240.190.231,443,1087
Firefox,1535773616.5796247,TCP,10.0.0.2,46067,207.240.190.231,443,1100
Firefox,1535773617.5198195,TCP,10.0.0.2,46067,207.240.190.231,443,1045
Firefox,1535773618.4966388,TCP,10.0.0.2,46067,207.240.190.231,443,1209
Firefox,1535773619.5042677,TCP,10.0.0.2,46067,207.240.190.231,443,1190
Firefox,1535773620.4324605,TCP,10.0.0.2,46067,207.240.190.231,443,1121
Firefox,1535773621.3887022,TCP,10.0.0.2,46067,207.240.190.231,443,1067
Firefox,1535773622.340577,TCP,10.0.0.2,46067,207.240.190.231,443,1040
Firefox,1535773623.4073799,TCP,10.0.0.2,46067,207.240.190.231,443,1201
Firefox,1535773624.3644977,TCP,10.0.0.2,46067,207.240.190.231,443,1105
Firefox,1535773625.454103,TCP,10.0.0.2,46067,207.240.190.231,443,1172
Firefox,1535773626.3232532,TCP,10.0.0.2,46067,207.240.190.231,443,1112
Firefox,1535773627.491302,TCP,10.0.0.2,46067,207.240.190.231,443,1138
Firefox,1535773628.3652062,TCP,10.0.0.2,46067,207.240.190.231,443,1036
Firefox,1535773661.7966576,TCP,10.0.0.2,44932,207.240.190.145,443,1144
Firefox,1535773662.768136,TCP,10.0.0.2,44932,207.240.190.145,443,1004
Firefox,1535773663.8764322,TCP,10.0.0.2,44932,207.240.190.145,443,930
Firefox,1535773665.0402524,TCP,10.0.0.2,44932,207.240.190.145,443,1215
Firefox,1535773666.1240623,TCP,10.0.0.2,44932,207.240.190.145,443,1130
Firefox,1535773667.2812514,TCP,10.0.0.2,44932,207.240.190.145,443,1169
Firefox,1535773668.3712664,TCP,10.0.0.2,44932,207.240.190.145,443,1168
Firefox,1535773669.4173403,TCP,10.0.0.2,44932,207.240.190.145,443,1134
Firefox,1535773670.4082093,TCP,10.0.0.2,44932,207.240.190.145,443,1182
Firefox,1535773671.2825758,TCP,10.0.0.2,44932,207.240.190.145,443,1193
Firefox,1535773672.1644022,TCP,10.0.0.2,44932,207.240.190.145,443,1179
Firefox,1535773672.937519,TCP,10.0.0.2,44932,207.240.190.145,443,1021
Firefox,1535773673.8642483,TCP,10.0.0.2,44932,207.240.190.145,443,1329
Firefox,1535773674.8354602,TCP,10.0.0.2,44932,207.240.190.145,443,1150
Firefox,1535773675.7437754,TCP,10.0.0.2,44932,207.240.190.145,443,1108
Firefox,1535773676.70854,TCP,10.0.0.2,44932,207.240.190.145,443,1097
Firefox,1535773677.8296337,TCP,10.0.0.2,44932,207.240.190.145,443,1228
Firefox,1535773678.7104,TCP,10.0.0.2,44932,207.240.190.145,443,1258
Firefox,1535773679.786502,TCP,10.0.0.2,44932,207.240.190.145,443,1190
Firefox,1535773680.9404106,TCP,10.0.0.2,44932,207.240.190.145,443,1135
Firefox,1535773681.9439027,TCP,10.0.0.2,44932,207.240.190.145,443,1069
Firefox,1535773682.7249544,TCP,10.0.0.2,44932,207.240.190.145,443,1045
Firefox,1535773683.59396,TCP,10.0.0.2,44932,207.240.190.145,443,1042
Firefox,1535773684.6237583,TCP,10.0.0.2,44932,207.240.190.145,443,1071
Firefox,1535773685.708333,TCP,10.0.0.2,44932,207.240.190.145,443,1210
Firefox,1535773686.735804,TCP,10.0.0.2,44932,207.240.190.145,443,1061
Firefox,1535773687.8089385,TCP,10.0.0.2,44932,207.240.190.145,443,1125
Firefox,1535773688.917223,TCP,10.0.0.2,44932,207.240.190.145,443,1082
Firefox,1535773689.9704828,TCP,10.0.0.2,44932,207.240.190.145,443,1130
Firefox,1535773690.9909585,TCP,10.0.0.2,44932,207.240.190.145,443,1115
Firefox,1535773697.272122,TCP,10.0.0.2,25327,207.240.190.119,443,1290
Firefox,1535773698.2977493,TCP,10.0.0.2,25327,207.240.190.119,443,1131
Firefox,1535773699.287407,TCP,10.0.0.2,25327,207.240.190.119,443,1069
Firefox,1535773700.3930814,TCP,10.0.0.2,25327,207.240.190.119,443,1150
Firefox,1535773701.30296,TCP,10.0.0.2,25327,207.240.190.119,443,1111
Firefox,1535773702.4517198,TCP,10.0.0.2,25327,207.240.190.119,443,1173
Firefox,1535773703.4114616,TCP,10.0.0.2,25327,207.240.190.119,443,1214
Firefox,1535773704.4874442,TCP,10.0.0.2,25327,207.240.190.119,443,1199
Firefox,1535773705.4656725,TCP,10.0.0.2,25327,207.240.190.119,443,1068
Firefox,1535773706.4759712,TCP,10.0.0.2,25327,207.240.190.119,443,1169
Firefox,1535773707.4374268,TCP,10.0.0.2,25327,207.240.190.119,443,1139
Firefox,1535773708.3767653,TCP,10.0.0.2,25327,207.240.190.119,443,1092
Firefox,1535773709.207607,TCP,10.0.0.2,25327,207.240.190.119,443,1177
Firefox,1535773710.2586236,TCP,10.0.0.2,25327,207.240.190.119,443,1217
Firefox,1535773711.25591,TCP,10.0.0.2,25327,207.240.190.119,443,1056
Firefox,1535773712.2847393,TCP,10.0.0.2,25327,207.240.190.119,443,1154
Firefox,1535773713.270604,TCP,10.0.0.2,25327,207.240.190.119,443,1114
Firefox,1535773714.160085,TCP,10.0.0.2,25327,207.240.190.119,443,1090
Firefox,1535773715.1775918,TCP,10.0.0.2,25327,207.240.190.119,443,1162
Firefox,1535773716.1593761,TCP,10.0.0.2,25327,207.240.190.119,443,1100
Firefox,1535773716.973024,TCP,10.0.0.2,25327,207.240.190.119,443,1136
Firefox,1535773717.9123976,TCP,10.0.0.2,25327,207.240.190.119,443,1179
Firefox,1535773718.8650165,TCP,10.0.0.2,25327,207.240.190.119,443,1016
Firefox,1535773719.9154093,TCP,10.0.0.2,25327,207.240.190.119,443,1218
Firefox,1535773720.8266978,TCP,10.0.0.2,25327,207.240.190.119,443,1129
Firefox,1535773721.855984,TCP,10.0.0.2,25327,207.240.190.119,443,1180
Firefox,1535773722.9425864,TCP,10.0.0.2,25327,207.240.190.119,443,1137
Firefox,1535773723.8858125,TCP,10.0.0.2,25327,207.240.190.119,443,1144
Firefox,1535773725.0532608,TCP,10.0.0.2,25327,207.240.190.119,443,1095
Firefox,1535773725.9530718,TCP,10.0.0.2,25327,207.240.190.119,443,1177
Firefox,1535773769.3305314,TCP,10.0.0.2,14919,207.240.190.119,443,1210
Firefox,1535773770.4151223,TCP,10.0.0.2,14919,207.240.190.119,443,1224
Firefox,1535773771.3618777,TCP,10.0.0.2,14919,207.240.190.119,443,1233
Firefox,1535773772.3990264,TCP,10.0.0.2,14919,207.240.190.119,443,1046
Firefox,1535773773.4810903,TCP,10.0.0.2,14919,207.240.190.119,443,1116
Firefox,1535773774.506908,TCP,10.0.0.2,14919,207.240.190.119,443,1015
Firefox,1535773775.3875225,TCP,10.0.0.2,14919,207.240.190.119,443,1064
Firefox,1535773776.3482592,TCP,10.0.0.2,14919,207.240.190.119,443,1219
Firefox,1535773777.3426294,TCP,10.0.0.2,14919,207.240.190.119,443,1069
Firefox,1535773778.275241,TCP,10.0.0.2,14919,207.240.190.119,443,1212
Firefox,1535773779.4281487,TCP,10.0.0.2,14919,207.240.190.119,443,1054
Firefox,1535773780.4230437,TCP,10.0.0.2,14919,207.240.190.119,443,1207
Firefox,1535773781.3915248,TCP,10.0.0.2,14919,207.240.190.119,443,1061
Firefox,1535773782.422702,TCP,10.0.0.2,14919,207.240.190.119,443,1129
Firefox,1535773783.2625868,TCP,10.0.0.2,14919,207.240.190.119,443,1072
Firefox,1535773784.2983773,TCP,10.0.0.2,14919,207.240.190.119,443,1028
Firefox,1535773785.3377137,TCP,10.0.0.2,14919,207.240.190.119,443,1139
Firefox,1535773786.4237688,TCP,10.0.0.2,14919,207.240.190.119,443,1246
Firefox,1535773787.3877835,TCP,10.0.0.2,14919,207.240.190.119,443,1139
Firefox,1535773788.479968,TCP,10.0.0.2,14919,207.240.190.119,443,1199
Firefox,1535773789.4727983,TCP,10.0.0.2,14919,207.240.190.119,443,1136
Firefox,1535773790.2627943,TCP,10.0.0.2,14919,207.240.190.119,443,1178
Firefox,1535773791.2759318,TCP,10.0.0.2,14919,207.240.190.119,443,1110
Firefox,1535773792.3365996,TCP,10.0.0.2,14919,207.240.190.119,443,1138
Firefox,1535773793.4327188,TCP,10.0.0.2,14919,207.240.190.119,443,1117
Firefox,1535773794.5991948,TCP,10.0.0.2,14919,207.240.190.119,443,1042
Firefox,1535773795.4889731,TCP,10.0.0.2,14919,207.240.190.119,443,1092
Firefox,1535773796.4002934,TCP,10.0.0.2,14919,207.240.190.119,443,1080
Firefox,1535773797.2912555,TCP,10.0.0.2,14919,207.240.190.119,443,1207
Firefox,1535773798.227671,TCP,10.0.0.2,14919,207.240.190.119,443,1120
Firefox,1535773831.604116,TCP,10.0.0.2,17912,207.240.190.145,443,1120
Firefox,1535773832.6623638,TCP,10.0.0.2,17912,207.240.190.145,443,1155
Firefox,1535773833.6858532,TCP,10.0.0.2,17912,207.240.190.145,443,1118
Firefox,1535773834.6724577,TCP,10.0.0.2,17912,207.240.190.145,443,1232
Firefox,1535773835.7164528,TCP,10.0.0.2,17912,207.240.190.145,443,1129
Firefox,1535773836.8450906,TCP,10.0.0.2,17912,207.240.190.145,443,1111
Firefox,1535773837.8004715,TCP,10.0.0.2,17912,207.240.190.145,443,1099
Firefox,1535773838.736232,TCP,10.0.0.2,17912,207.240.190.145,443,1110
Firefox,1535773839.7455328,TCP,10.0.0.2,17912,207.240.190.145,443,1102
Firefox,1535773840.616867,TCP,10.0.0.2,17912,207.240.190.145,443,1179
Firefox,1535773841.5998912,TCP,10.0.0.2,17912,207.240.190.145,443,1161
Firefox,1535773842.6097088,TCP,10.0.0.2,17912,207.240.190.145,443,1224
Firefox,1535773843.8502073,TCP,10.0.0.2,17912,207.240.190.145,443,1120
Firefox,1535773844.8505466,TCP,10.0.0.2,17912,207.240.190.145,443,1164
Firefox,1535773845.9993026,TCP,10.0.0.2,17912,207.240.190.145,443,1096
Firefox,1535773846.8968365,TCP,10.0.0.2,17912,207.240.190.145,443,980
Firefox,1535773847.9811854,TCP,10.0.0.2,17912,207.240.190.145,443,1092
Firefox,1535773848.8413754,TCP,10.0.0.2,17912,207.240.190.145,443,1106
Firefox,1535773849.8843658,TCP,10.0.0.2,17912,207.240.190.145,443,1032
Firefox,1535773850.9457257,TCP,10.0.0.2,17912,207.240.190.145,443,1106
Firefox,1535773852.0197976,TCP,10.0.0.2,17912,207.240.190.145,443,1009
Firefox,1535773852.9562182,TCP,10.0.0.2,17912,207.240.190.145,443,1102
Firefox,1535773854.0958693,TCP,10.0.0.2,17912,207.240.190.145,443,1054
Firefox,1535773855.1216984,TCP,10.0.0.2,17912,207.240.190.145,443,1184
Firefox,1535773856.0334232,TCP,10.0.0.2,17912,207.240.190.145,443,1103
Firefox,1535773856.8819046,TCP,10.0.0.2,17912,207.240.190.145,443,1181
Firefox,1535773857.9866447,TCP,10.0.0.2,17912,207.240.190.145,443,1054
Firefox,1535773858.888781,TCP,10.0.0.2,17912,207.240.190.145,443,1176
Firefox,1535773859.8563788,TCP,10.0.0.2,17912,207.240.190.145,443,1081
Firefox,1535773860.9525316,TCP,10.0.0.2,17912,207.240.190.145,443,1134
Firefox,1535773875.8386183,TCP,10.0.0.2,15285,207.240.190.119,443,1171
Firefox,1535773876.937535,TCP,10.0.0.2,15285,207.240.190.119,443,1140
Firefox,1535773877.9417982,TCP,10.0.0.2,15285,207.240.190.119,443,1120
Firefox,1535773878.9308715,TCP,10.0.0.2,15285,207.240.190.119,443,1087
Firefox,1535773879.99266,TCP,10.0.0.2,15285,207.240.190.119,443,1146
Firefox,1535773880.9819856,TCP,10.0.0.2,15285,207.240.190.119,443,1119
Firefox,1535773881.965949,TCP,10.0.0.2,15285,207.240.190.119,443,1126
Firefox,1535773882.9441662,TCP,10.0.0.2,15285,207.240.190.119,443,1099
Firefox,1535773883.9220016,TCP,10.0.0.2,15285,207.240.190.119,443,1069
Firefox,1535773884.9220476,TCP,10.0.0.2,15285,207.240.190.119,443,1173
Firefox,1535773885.7416692,TCP,10.0.0.2,15285,207.240.190.119,443,1109
Firefox,1535773886.539839,TCP,10.0.0.2,15285,207.240.190.119,443,1204
Firefox,1535773887.5495327,TCP,10.0.0.2,15285,207.240.190.119,443,1061
Firefox,1535773888.5445306,TCP,10.0.0.2,15285,207.240.190.119,443,1236
Firefox,1535773889.5422344,TCP,10.0.0.2,15285,207.240.190.119,443,1127
Firefox,1535773890.4313977,TCP,10.0.0.2,15285,207.240.190.119,443,1063
Firefox,1535773891.2738705,TCP,10.0.0.2,15285,207.240.190.119,443,1196
Firefox,1535773892.1694574,TCP,10.0.0.2,15285,207.240.190.119,443,1111
Firefox,1535773893.1580708,TCP,10.0.0.2,15285,207.240.190.119,443,1129
Firefox,1535773894.3898356,TCP,10.0.0.2,15285,207.240.190.119,443,1231
Firefox,1535773895.2919772,TCP,10.0.0.2,15285,207.240.190.119,443,1139
Firefox,1535773896.1762085,TCP,10.0.0.2,15285,207.240.190.119,443,1127
Firefox,1535773897.0602093,TCP,10.0.0.2,15285,207.240.190.119,443,1077
Firefox,1535773897.9158814,TCP,10.0.0.2,15285,207.240.190.119,443,1103
Firefox,1535773898.7349691,TCP,10.0.0.2,15285,207.240.190.119,443,1019
Firefox,1535773899.8511887,TCP,10.0.0.2,15285,207.240.190.119,443,1049
Firefox,1535773901.1435847,TCP,10.0.0.2,15285,207.240.190.119,443,1108
Firefox,1535773902.3003695,TCP,10.0.0.2,15285,207.240.190.119,443,1168
Firefox,1535773903.391212,TCP,10.0.0.2,15285,207.240.190.119,443,1131
Firefox,1535773904.4225705,TCP,10.0.0.2,15285,207.240.190.119,443,1187
Firefox,1535773922.338408,TCP,10.0.0.2,34554,207.240.190.119,443,1095
Firefox,1535773923.464278,TCP,10.0.0.2,34554,207.240.190.119,443,1201
Firefox,1535773924.46086,TCP,10.0.0.2,34554,207.240.190.119,443,1121
Firefox,1535773925.3997948,TCP,10.0.0.2,34554,207.240.190.119,443,1221
Firefox,1535773926.559336,TCP,10.0.0.2,34554,207.240.190.119,443,1132
Firefox,1535773927.5377572,TCP,10.0.0.2,34554,207.240.190.119,443,1022
Firefox,1535773928.6438816,TCP,10.0.0.2,34554,207.240.190.119,443,1105
Firefox,1535773929.6106565,TCP,10.0.0.2,34554,207.240.190.119,443,1181
Firefox,1535773930.5887144,TCP,10.0.0.2,34554,207.240.190.119,443,1168
Firefox,1535773931.7021534,TCP,10.0.0.2,34554,207.240.190.119,443,1200
Firefox,1535773932.8306687,TCP,10.0.0.2,34554,207.240.190.119,443,1162
Firefox,1535773933.8921227,TCP,10.0.0.2,34554,207.240.190.119,443,1181
Firefox,1535773934.873421,TCP,10.0.0.2,34554,207.240.190.119,443,1140
Firefox,1535773936.0049515,TCP,10.0.0.2,34554,207.240.190.119,443,1210
Firefox,1535773937.0494251,TCP,10.0.0.2,34554,207.240.190.119,443,1116
Firefox,1535773937.992805,TCP,10.0.0.2,34554,207.240.190.119,443,1031
Firefox,1535773938.9415755,TCP,10.0.0.2,34554,207.240.190.119,443,1074
Firefox,1535773939.8968596,TCP,10.0.0.2,34554,207.240.190.119,443,1133
Firefox,1535773940.9647844,TCP,10.0.0.2,34554,207.240.190.119,443,1099
Firefox,1535773941.8248117,TCP,10.0.0.2,34554,207.240.190.119,443,1162
Firefox,1535773942.7448132,TCP,10.0.0.2,34554,207.240.190.119,443,1117
Firefox,1535773943.6000872,TCP,10.0.0.2,34554,207.240.190.119,443,1118
